"weevil"	"sex"	"date"	"time"	"season"	"tree"	"body_length"	"num_mates"	"total_cop"	"mean_fit"	"rel_fit"	"neigh_mean_blength"	"sex_ratio"	"density"	"dummy"	"region"
"81"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	33.432	0.647058823529412	17	"a"	"b"
"128"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	32.074	0.647058823529412	17	"b"	"b"
"172"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	23.03	0	0	0.617905675459632	0	33.764	0.647058823529412	17	"c"	"c"
"95"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	32.931	0.647058823529412	17	"b"	"a"
"161"	"M"	"17/12/2013"	"14:49:00"	"pre"	"31"	39.74	0	0	0.617905675459632	0	32.093	0.647058823529412	17	"a"	"a"
"214"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	46.74	0	0	0.617905675459632	0	32.5881818181818	0.48	25	"a"	"a"
"31"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	39.81	1	1	0.617905675459632	1.61836998706339	33.2181818181818	0.48	25	"a"	"b"
"190"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	40.15	3	3	0.617905675459632	4.85510996119017	33.1872727272727	0.48	25	"a"	"b"
"241"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	19.1	2	3	0.617905675459632	3.23673997412678	35.1009090909091	0.48	25	"c"	"b"
"259"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	22.65	2	2	0.617905675459632	3.23673997412678	34.7781818181818	0.48	25	"c"	"c"
"254"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	46.23	3	3	0.617905675459632	4.85510996119017	32.6345454545455	0.48	25	"b"	"b"
"255"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	43.24	0	0	0.617905675459632	0	32.9063636363636	0.48	25	"c"	"a"
"230"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	36	2	4	0.617905675459632	3.23673997412678	33.5645454545455	0.48	25	"c"	"c"
"123"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	23.31	2	2	0.617905675459632	3.23673997412678	34.7181818181818	0.48	25	"b"	"c"
"197"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	32.8881818181818	0.48	25	"b"	"b"
"253"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	28.81	0	0	0.617905675459632	0	34.2181818181818	0.48	25	"b"	"b"
"251"	"M"	"17/12/2013"	"16:11:00"	"pre"	"52"	15.73	1	1	0.617905675459632	1.61836998706339	35.4072727272727	0.48	25	"b"	"b"
"230"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	36	1	1	0.617905675459632	1.61836998706339	36.583	0.6875	16	"c"	"a"
"201"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	42.64	1	1	0.617905675459632	1.61836998706339	35.919	0.6875	16	"a"	"c"
"214"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	46.74	3	3	0.617905675459632	4.85510996119017	35.509	0.6875	16	"a"	"c"
"176"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	27.42	2	4	0.617905675459632	3.23673997412678	37.441	0.6875	16	"b"	"a"
"232"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	23.57	0	0	0.617905675459632	0	37.826	0.6875	16	"a"	"b"
"254"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	46.23	2	2	0.617905675459632	3.23673997412678	35.56	0.6875	16	"c"	"b"
"123"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	23.31	0	0	0.617905675459632	0	37.852	0.6875	16	"a"	"b"
"255"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	43.24	0	0	0.617905675459632	0	35.859	0.6875	16	"c"	"c"
"112"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	29.43	1	1	0.617905675459632	1.61836998706339	37.24	0.6875	16	"c"	"b"
"31"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	39.81	3	3	0.617905675459632	4.85510996119017	36.202	0.6875	16	"c"	"a"
"197"	"M"	"18/12/2013"	"08:50:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	35.839	0.6875	16	"b"	"c"
"263"	"M"	"18/12/2013"	"08:50:00"	"pre"	"53"	30.04	1	1	0.617905675459632	1.61836998706339	37.555	0.428571428571429	7	"c"	"a"
"261"	"M"	"18/12/2013"	"08:50:00"	"pre"	"53"	45.89	1	1	0.617905675459632	1.61836998706339	29.63	0.428571428571429	7	"c"	"c"
"264"	"M"	"18/12/2013"	"08:50:00"	"pre"	"53"	29.22	1	1	0.617905675459632	1.61836998706339	37.965	0.428571428571429	7	"a"	"a"
"195"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	34.0571428571429	0.571428571428571	14	"c"	"c"
"95"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	31.36	1	2	0.617905675459632	1.61836998706339	35.92	0.571428571428571	14	"b"	"b"
"178"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	24.08	1	1	0.617905675459632	1.61836998706339	36.96	0.571428571428571	14	"b"	"a"
"207"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	38.2	0	0	0.617905675459632	0	34.9428571428571	0.571428571428571	14	"b"	"a"
"172"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	23.03	0	0	0.617905675459632	0	37.11	0.571428571428571	14	"c"	"b"
"128"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	34.6957142857143	0.571428571428571	14	"b"	"a"
"208"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	33.2714285714286	0.571428571428571	14	"b"	"a"
"75"	"M"	"18/12/2013"	"10:19:00"	"pre"	"31"	31.9	1	1	0.617905675459632	1.61836998706339	35.8428571428571	0.571428571428571	14	"a"	"b"
"193"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	52.38	2	3	0.617905675459632	3.23673997412678	36.705	0.5625	16	"b"	"c"
"167"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	35.51	0	0	0.617905675459632	0	38.81375	0.5625	16	"b"	"a"
"168"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	34.19	2	2	0.617905675459632	3.23673997412678	38.97875	0.5625	16	"c"	"b"
"90"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	30.48	3	3	0.617905675459632	4.85510996119017	39.4425	0.5625	16	"c"	"c"
"169"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	51.51	1	1	0.617905675459632	1.61836998706339	36.81375	0.5625	16	"a"	"a"
"247"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	32.02	0	0	0.617905675459632	0	39.25	0.5625	16	"a"	"a"
"74"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	43.06	0	0	0.617905675459632	0	37.87	0.5625	16	"a"	"c"
"150"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	28.21	0	0	0.617905675459632	0	39.72625	0.5625	16	"b"	"b"
"194"	"M"	"18/12/2013"	"11:45:00"	"pre"	"5"	38.66	0	0	0.617905675459632	0	38.42	0.5625	16	"b"	"c"
"193"	"M"	"19/12/2013"	"12:45:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	38.4725	0.714285714285714	7	"a"	"b"
"169"	"M"	"19/12/2013"	"12:45:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	38.69	0.714285714285714	7	"c"	"c"
"194"	"M"	"19/12/2013"	"12:45:00"	"pre"	"5"	38.66	0	0	0.617905675459632	0	41.9025	0.714285714285714	7	"b"	"c"
"150"	"M"	"19/12/2013"	"12:45:00"	"pre"	"5"	28.21	1	1	0.617905675459632	1.61836998706339	44.515	0.714285714285714	7	"c"	"b"
"167"	"M"	"19/12/2013"	"12:45:00"	"pre"	"5"	35.51	0	0	0.617905675459632	0	42.69	0.714285714285714	7	"c"	"c"
"96"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	26.56	2	2	0.617905675459632	3.23673997412678	33.1208333333333	0.722222222222222	18	"b"	"b"
"208"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	49.9	1	1	0.617905675459632	1.61836998706339	31.1758333333333	0.722222222222222	18	"a"	"c"
"128"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	39.93	1	1	0.617905675459632	1.61836998706339	32.0066666666667	0.722222222222222	18	"a"	"a"
"95"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	31.36	2	2	0.617905675459632	3.23673997412678	32.7208333333333	0.722222222222222	18	"c"	"c"
"75"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	32.6758333333333	0.722222222222222	18	"b"	"b"
"172"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	23.03	0	0	0.617905675459632	0	33.415	0.722222222222222	18	"a"	"b"
"148"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	33.26	0.722222222222222	18	"a"	"a"
"195"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	31.6341666666667	0.722222222222222	18	"a"	"b"
"273"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	29.98	1	1	0.617905675459632	1.61836998706339	32.8358333333333	0.722222222222222	18	"b"	"b"
"207"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	38.2	0	0	0.617905675459632	0	32.1508333333333	0.722222222222222	18	"c"	"c"
"274"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	29.58	0	0	0.617905675459632	0	32.8691666666667	0.722222222222222	18	"a"	"a"
"275"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	30.49	0	0	0.617905675459632	0	32.7933333333333	0.722222222222222	18	"a"	"b"
"276"	"M"	"19/12/2013"	"14:00:00"	"pre"	"31"	23.79	0	0	0.617905675459632	0	33.3516666666667	0.722222222222222	18	"c"	"a"
"176"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	27.42	1	1	0.617905675459632	1.61836998706339	37.3283333333333	0.5	14	"b"	"b"
"31"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	35.2633333333333	0.5	14	"a"	"b"
"254"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	46.23	1	1	0.617905675459632	1.61836998706339	34.1933333333333	0.5	14	"a"	"a"
"230"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	36	1	1	0.617905675459632	1.61836998706339	35.8983333333333	0.5	14	"a"	"c"
"279"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	55.71	2	2	0.617905675459632	3.23673997412678	32.6133333333333	0.5	14	"a"	"a"
"232"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	23.57	0	0	0.617905675459632	0	37.97	0.5	14	"a"	"a"
"259"	"M"	"19/12/2013"	"15:30:00"	"pre"	"52"	22.65	1	1	0.617905675459632	1.61836998706339	38.1233333333333	0.5	14	"b"	"c"
"195"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	32.3016666666667	0.8125	16	"b"	"b"
"208"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	31.8433333333333	0.8125	16	"a"	"a"
"273"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	29.98	0	0	0.617905675459632	0	33.5033333333333	0.8125	16	"b"	"c"
"225"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	21.47	0	0	0.617905675459632	0	34.2125	0.8125	16	"b"	"b"
"178"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	24.08	1	1	0.617905675459632	1.61836998706339	33.995	0.8125	16	"c"	"a"
"280"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	40.72	0	0	0.617905675459632	0	32.6083333333333	0.8125	16	"c"	"c"
"75"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	33.3433333333333	0.8125	16	"b"	"a"
"172"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	23.03	1	2	0.617905675459632	1.61836998706339	34.0825	0.8125	16	"b"	"b"
"128"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	32.6741666666667	0.8125	16	"c"	"c"
"95"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	33.3883333333333	0.8125	16	"b"	"c"
"207"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	38.2	0	0	0.617905675459632	0	32.8183333333333	0.8125	16	"b"	"c"
"275"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	30.49	0	0	0.617905675459632	0	33.4608333333333	0.8125	16	"c"	"a"
"96"	"M"	"20/12/2013"	"09:00:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	33.7883333333333	0.8125	16	"b"	"c"
"167"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	35.51	0	0	0.617905675459632	0	42.475	0.7	10	"b"	"b"
"169"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	51.51	1	1	0.617905675459632	1.61836998706339	39.8083333333333	0.7	10	"b"	"c"
"193"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	52.38	0	0	0.617905675459632	0	39.6633333333333	0.7	10	"a"	"b"
"45"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	39.08	0	0	0.617905675459632	0	41.88	0.7	10	"b"	"b"
"247"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	32.02	1	1	0.617905675459632	1.61836998706339	43.0566666666667	0.7	10	"a"	"a"
"281"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	31.49	0	0	0.617905675459632	0	43.145	0.7	10	"c"	"a"
"82"	"M"	"20/12/2013"	"10:30:00"	"pre"	"5"	48.37	0	0	0.617905675459632	0	40.3316666666667	0.7	10	"b"	"a"
"176"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	27.42	0	0	0.617905675459632	0	35.5857142857143	0.6	25	"b"	"b"
"214"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	46.74	1	2	0.617905675459632	1.61836998706339	34.2057142857143	0.6	25	"b"	"c"
"254"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	46.23	2	2	0.617905675459632	3.23673997412678	34.2421428571429	0.6	25	"a"	"c"
"279"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	55.71	2	2	0.617905675459632	3.23673997412678	33.565	0.6	25	"b"	"c"
"197"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	34.4414285714286	0.6	25	"a"	"b"
"259"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	22.65	1	1	0.617905675459632	1.61836998706339	35.9264285714286	0.6	25	"a"	"a"
"255"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	43.24	1	1	0.617905675459632	1.61836998706339	34.4557142857143	0.6	25	"b"	"c"
"284"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	46.48	1	1	0.617905675459632	1.61836998706339	34.2242857142857	0.6	25	"b"	"a"
"123"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	23.31	1	1	0.617905675459632	1.61836998706339	35.8792857142857	0.6	25	"c"	"c"
"232"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	23.57	1	1	0.617905675459632	1.61836998706339	35.8607142857143	0.6	25	"b"	"b"
"201"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	42.64	2	2	0.617905675459632	3.23673997412678	34.4985714285714	0.6	25	"b"	"c"
"31"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	39.81	1	1	0.617905675459632	1.61836998706339	34.7007142857143	0.6	25	"c"	"a"
"285"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	23.77	0	0	0.617905675459632	0	35.8464285714286	0.6	25	"c"	"b"
"286"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	21.97	0	0	0.617905675459632	0	35.975	0.6	25	"a"	"a"
"287"	"M"	"20/12/2013"	"12:00:00"	"pre"	"52"	18.64	0	0	0.617905675459632	0	36.2128571428571	0.6	25	"a"	"c"
"195"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	44.4	1	1	0.617905675459632	1.61836998706339	39.205	0.777777777777778	9	"a"	"b"
"75"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	41.2883333333333	0.777777777777778	9	"c"	"c"
"208"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	38.2883333333333	0.777777777777778	9	"b"	"b"
"128"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	39.95	0.777777777777778	9	"b"	"c"
"291"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	65.47	1	1	0.617905675459632	1.61836998706339	35.6933333333333	0.777777777777778	9	"a"	"a"
"225"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	21.47	0	0	0.617905675459632	0	43.0266666666667	0.777777777777778	9	"a"	"a"
"96"	"M"	"21/12/2013"	"08:26:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	42.1783333333333	0.777777777777778	9	"c"	"a"
"279"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	55.71	1	1	0.617905675459632	1.61836998706339	34.1014285714286	0.615384615384615	13	"b"	"b"
"251"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	15.73	0	0	0.617905675459632	0	39.8128571428571	0.615384615384615	13	"a"	"c"
"282"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	48.88	2	2	0.617905675459632	3.23673997412678	35.0771428571429	0.615384615384615	13	"a"	"a"
"254"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	46.23	1	1	0.617905675459632	1.61836998706339	35.4557142857143	0.615384615384615	13	"a"	"a"
"286"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	21.97	2	2	0.617905675459632	3.23673997412678	38.9214285714286	0.615384615384615	13	"a"	"c"
"31"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	39.81	1	1	0.617905675459632	1.61836998706339	36.3728571428571	0.615384615384615	13	"b"	"b"
"197"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	35.8542857142857	0.615384615384615	13	"a"	"c"
"259"	"M"	"21/12/2013"	"09:42:00"	"pre"	"52"	22.65	1	1	0.617905675459632	1.61836998706339	38.8242857142857	0.615384615384615	13	"b"	"c"
"193"	"M"	"21/12/2013"	"11:00:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	37.935	0.714285714285714	7	"c"	"b"
"292"	"M"	"21/12/2013"	"11:00:00"	"pre"	"5"	31.09	1	1	0.617905675459632	1.61836998706339	43.2575	0.714285714285714	7	"a"	"c"
"194"	"M"	"21/12/2013"	"11:00:00"	"pre"	"5"	38.66	0	0	0.617905675459632	0	41.365	0.714285714285714	7	"b"	"c"
"90"	"M"	"21/12/2013"	"11:00:00"	"pre"	"5"	30.48	0	0	0.617905675459632	0	43.41	0.714285714285714	7	"a"	"c"
"169"	"M"	"21/12/2013"	"11:00:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	38.1525	0.714285714285714	7	"a"	"a"
"96"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	26.56	1	1	0.617905675459632	1.61836998706339	39.4466666666667	0.7	10	"a"	"c"
"208"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	49.9	0	0	0.617905675459632	0	35.5566666666667	0.7	10	"a"	"c"
"195"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	44.4	0	0	0.617905675459632	0	36.4733333333333	0.7	10	"b"	"c"
"148"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	39.725	0.7	10	"b"	"b"
"95"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	38.6466666666667	0.7	10	"b"	"b"
"295"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	46.2	0	0	0.617905675459632	0	36.1733333333333	0.7	10	"c"	"a"
"128"	"M"	"22/12/2013"	"08:30:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	37.2183333333333	0.7	10	"c"	"a"
"254"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	46.23	3	3	0.617905675459632	4.85510996119017	37.54625	0.642857142857143	14	"c"	"b"
"279"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	55.71	0	0	0.617905675459632	0	36.36125	0.642857142857143	14	"a"	"b"
"259"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	22.65	2	2	0.617905675459632	3.23673997412678	40.49375	0.642857142857143	14	"b"	"a"
"232"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	23.57	2	2	0.617905675459632	3.23673997412678	40.37875	0.642857142857143	14	"c"	"c"
"197"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	43.44	0	0	0.617905675459632	0	37.895	0.642857142857143	14	"c"	"b"
"284"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	46.48	2	2	0.617905675459632	3.23673997412678	37.515	0.642857142857143	14	"b"	"c"
"286"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	21.97	0	0	0.617905675459632	0	40.57875	0.642857142857143	14	"c"	"a"
"31"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	38.34875	0.642857142857143	14	"a"	"b"
"214"	"M"	"22/12/2013"	"09:42:00"	"pre"	"52"	46.74	1	1	0.617905675459632	1.61836998706339	37.4825	0.642857142857143	14	"b"	"c"
"263"	"M"	"22/12/2013"	"09:42:00"	"pre"	"53"	30.04	1	1	0.617905675459632	1.61836998706339	39.6133333333333	0.5	8	"c"	"a"
"261"	"M"	"22/12/2013"	"09:42:00"	"pre"	"53"	45.89	1	1	0.617905675459632	1.61836998706339	34.33	0.5	8	"c"	"b"
"206"	"M"	"22/12/2013"	"09:42:00"	"pre"	"53"	24.07	0	0	0.617905675459632	0	41.6033333333333	0.5	8	"a"	"b"
"282"	"M"	"22/12/2013"	"09:42:00"	"pre"	"53"	48.88	0	0	0.617905675459632	0	33.3333333333333	0.5	8	"b"	"c"
"169"	"M"	"22/12/2013"	"11:00:00"	"pre"	"5"	51.51	1	1	0.617905675459632	1.61836998706339	41.0775	0.625	8	"b"	"b"
"193"	"M"	"22/12/2013"	"11:00:00"	"pre"	"5"	52.38	1	1	0.617905675459632	1.61836998706339	40.86	0.625	8	"a"	"a"
"194"	"M"	"22/12/2013"	"11:00:00"	"pre"	"5"	38.66	1	1	0.617905675459632	1.61836998706339	44.29	0.625	8	"a"	"b"
"168"	"M"	"22/12/2013"	"11:00:00"	"pre"	"5"	34.19	0	0	0.617905675459632	0	45.4075	0.625	8	"b"	"c"
"45"	"M"	"22/12/2013"	"11:00:00"	"pre"	"5"	39.08	0	0	0.617905675459632	0	44.185	0.625	8	"b"	"a"
"335"	"M"	"23/01/2014"	"10:17:00"	"post"	"60"	17.22	0	0	0.617905675459632	0	43.348	0.785714285714286	14	"c"	"a"
"325"	"F"	"23/01/2014"	"10:17:00"	"post"	"60"	34.29	1	1	1.05925925925926	0.944055944055944	33.475	0.785714285714286	14	"a"	"a"
"386"	"F"	"23/01/2014"	"10:17:00"	"post"	"60"	35.08	1	1	1.05925925925926	0.944055944055944	33.08	0.785714285714286	14	"a"	"a"
"410"	"F"	"23/01/2014"	"10:17:00"	"post"	"60"	31.87	1	1	1.05925925925926	0.944055944055944	34.685	0.785714285714286	14	"a"	"a"
"385"	"F"	"24/01/2014"	"10:05:00"	"post"	"60"	22.97	0	0	1.05925925925926	0	18.88	0.666666666666667	6	"b"	"a"
"388"	"F"	"24/01/2014"	"10:05:00"	"post"	"60"	18.88	0	0	1.05925925925926	0	22.97	0.666666666666667	6	"a"	"b"
"404"	"F"	"26/01/2014"	"15:35:00"	"post"	"61"	32.22	6	6	1.05925925925926	5.66433566433566	27.735	0.6875	16	"b"	"b"
"435"	"F"	"26/01/2014"	"15:35:00"	"post"	"61"	23.63	0	0	1.05925925925926	0	29.8825	0.6875	16	"c"	"c"
"307"	"F"	"26/01/2014"	"15:35:00"	"post"	"61"	24.74	2	2	1.05925925925926	1.88811188811189	29.605	0.6875	16	"c"	"c"
"459"	"F"	"26/01/2014"	"15:35:00"	"post"	"61"	28.28	2	2	1.05925925925926	1.88811188811189	28.72	0.6875	16	"a"	"a"
"413"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	30.84	1	1	1.05925925925926	0.944055944055944	22.86	0.717391304347826	46	"c"	"a"
"375"	"M"	"29/01/2014"	"14:00:00"	"post"	"BBC"	51.41	1	1	0.617905675459632	1.61836998706339	38.2765625	0.717391304347826	46	"c"	"b"
"368"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	20.34	1	1	1.05925925925926	0.944055944055944	23.735	0.717391304347826	46	"c"	"c"
"475"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	23.03	2	2	1.05925925925926	1.88811188811189	23.5108333333333	0.717391304347826	46	"a"	"b"
"431"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	21.95	2	2	1.05925925925926	1.88811188811189	23.6008333333333	0.717391304347826	46	"b"	"a"
"517"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	15.52	1	1	1.05925925925926	0.944055944055944	24.1366666666667	0.717391304347826	46	"c"	"c"
"362"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	31.8	2	2	1.05925925925926	1.88811188811189	22.78	0.717391304347826	46	"a"	"b"
"516"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	21.15	2	2	1.05925925925926	1.88811188811189	23.6675	0.717391304347826	46	"b"	"c"
"512"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	26.41	0	0	1.05925925925926	0	23.2291666666667	0.717391304347826	46	"c"	"c"
"655"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	26.11	2	2	1.05925925925926	1.88811188811189	23.2541666666667	0.717391304347826	46	"c"	"c"
"507"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	21.96	0	0	1.05925925925926	0	23.6	0.717391304347826	46	"a"	"a"
"395"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	19.29	0	0	1.05925925925926	0	23.8225	0.717391304347826	46	"c"	"a"
"518"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	18.85	0	0	1.05925925925926	0	23.8591666666667	0.717391304347826	46	"b"	"a"
"510"	"F"	"29/01/2014"	"14:00:00"	"post"	"BBC"	27.91	0	0	1.05925925925926	0	23.1041666666667	0.717391304347826	46	"a"	"a"
"508"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	23.79	1	1	1.05925925925926	0.944055944055944	24.6457142857143	0.6875	48	"b"	"c"
"518"	"F"	"01/02/2014"	"15:15:00"	"post"	"BBC"	18.85	0	0	1.05925925925926	0	24.9985714285714	0.6875	48	"a"	"c"
